X,Y,Z,Yaw,Pitch,Roll
0.616236,-0.5358,-0.317031,134.25618,-8.283051,1.068721
0.621481,-0.526709,-0.318466,135.032654,-8.719085,0.959795
0.627427,-0.518077,-0.320111,136.020065,-9.093317,0.527347
0.633656,-0.509901,-0.321907,137.083176,-9.059842,0.04735
0.640042,-0.501672,-0.32362,138.137482,-8.636746,-0.25647
0.647135,-0.493095,-0.324088,139.135956,-8.280552,-0.257294
0.655527,-0.484774,-0.323276,140.189728,-8.300776,-0.093964
0.665145,-0.476455,-0.321723,141.36937,-8.568472,0.102597
0.676305,-0.467667,-0.319983,142.665726,-8.827998,0.278481
0.688649,-0.45877,-0.317975,144.063828,-8.999088,0.473581
0.70231,-0.449341,-0.316312,145.640747,-9.092101,0.678251
0.71766,-0.439575,-0.315052,147.265274,-9.28043,1.017904
0.734136,-0.429445,-0.313603,148.905075,-9.52383,1.437498
0.751176,-0.418671,-0.311961,150.492859,-9.815548,1.955854
0.768962,-0.407158,-0.309193,151.977997,-9.86185,2.502571
0.78611,-0.395733,-0.307239,153.323135,-10.123105,2.790917
0.802104,-0.38469,-0.306374,154.553436,-10.373656,2.663595
0.816638,-0.374007,-0.306701,155.613434,-10.476868,2.144965
0.829581,-0.363951,-0.307992,156.461563,-10.526728,1.677309
0.840298,-0.354204,-0.309532,157.106522,-10.575591,1.403412
0.849065,-0.345305,-0.310916,157.654495,-10.709258,1.406302
0.856303,-0.337217,-0.311215,158.324127,-11.02777,1.712492
0.862911,-0.329658,-0.31098,159.305466,-11.443359,2.082324
0.86896,-0.322026,-0.310513,160.556595,-11.755861,2.285228
0.874302,-0.315746,-0.309749,161.814133,-11.9783,2.210949
0.879486,-0.309674,-0.309016,163.01825,-12.123258,1.915946
0.884732,-0.302793,-0.308243,164.110275,-12.219324,1.723683
0.889324,-0.297216,-0.307753,165.030533,-12.22433,1.506228
0.89374,-0.291181,-0.307443,165.781982,-12.121092,1.307732
0.89794,-0.285487,-0.307059,166.374222,-11.990567,1.245654
