X,Y,Z,Yaw,Pitch,Roll
0.637203,0.006507,-0.3201,166.792603,-7.887113,-9.747816
0.635372,0.013994,-0.316938,165.68251,-7.846036,-10.33708
0.63303,0.021816,-0.315876,164.417603,-8.293523,-10.793105
0.630385,0.029074,-0.314925,163.382767,-8.357781,-11.235033
0.627862,0.035603,-0.31309,162.614075,-8.546991,-11.827379
0.626214,0.042813,-0.310659,161.834991,-8.982244,-12.238758
0.624675,0.050784,-0.308837,161.116989,-9.31549,-12.248187
0.623063,0.059173,-0.307962,160.60527,-9.564272,-12.115285
0.621969,0.068623,-0.307252,160.416779,-9.917748,-12.35558
0.621468,0.078262,-0.306597,160.455963,-10.153377,-12.90688
0.620875,0.088511,-0.306444,160.460678,-10.102382,-13.464403
0.620202,0.099726,-0.306375,160.379456,-9.748988,-13.683828
0.619502,0.11135,-0.305675,160.477722,-9.584319,-13.553242
0.619352,0.12403,-0.304459,160.917496,-9.705473,-13.18755
0.619587,0.137349,-0.303284,161.767868,-9.79544,-12.797871
0.619974,0.151488,-0.302342,162.89325,-9.691225,-12.51543
0.621188,0.166808,-0.301199,164.111588,-9.590821,-12.181109
0.622736,0.18277,-0.300345,165.406509,-9.403476,-11.748306
0.624651,0.200296,-0.300462,166.665955,-9.243431,-11.049177
0.626915,0.218413,-0.300836,167.920273,-9.072759,-10.019149
0.629205,0.236164,-0.30054,169.147003,-8.782257,-9.491254
0.631051,0.253173,-0.300636,170.085327,-8.722561,-9.129985
0.632739,0.269941,-0.300876,171.057388,-8.916074,-8.348427
0.634104,0.285459,-0.301369,172.080139,-9.458247,-7.62687
0.634762,0.30007,-0.302373,173.02066,-10.184146,-6.926826
0.63465,0.31383,-0.303613,174.072708,-10.570312,-6.149051
0.633773,0.326078,-0.304547,175.363907,-10.812435,-5.439883
0.632282,0.336577,-0.305465,176.912277,-11.203367,-5.170658
0.631078,0.346072,-0.306226,178.657639,-11.682225,-5.280338
0.629617,0.354506,-0.306594,-179.611725,-12.117765,-5.476963
