X,Y,Z,Yaw,Pitch,Roll
-0.622994,-0.395746,-0.444882,29.884951,-7.766724,11.39256
-0.622901,-0.393206,-0.446451,31.298302,-7.483278,10.805641
-0.622046,-0.391,-0.447061,32.817047,-7.107085,10.117213
-0.621899,-0.389745,-0.445767,34.184307,-7.035948,9.637159
-0.62155,-0.388458,-0.443104,35.362415,-7.070311,9.479148
-0.619987,-0.38573,-0.439801,36.4412,-7.755919,9.808645
-0.618731,-0.38166,-0.437079,37.309502,-8.521548,9.981355
-0.617741,-0.375973,-0.435595,37.828293,-9.199028,9.655343
-0.617145,-0.368412,-0.434818,38.002575,-9.898316,9.494618
-0.617349,-0.359515,-0.433934,37.75193,-10.567169,9.410923
-0.617744,-0.348779,-0.432926,37.232124,-10.887054,9.739547
-0.618962,-0.336193,-0.431628,36.552479,-11.104159,10.141166
-0.620794,-0.321599,-0.429423,35.739204,-11.263617,10.472574
-0.622495,-0.304745,-0.427358,34.683292,-11.117949,10.808536
-0.624075,-0.285704,-0.424373,33.370037,-10.839633,11.28622
-0.626509,-0.265558,-0.420968,31.791052,-10.469607,11.84913
-0.62973,-0.244,-0.416333,29.927776,-10.148063,12.268752
-0.632021,-0.218292,-0.411129,27.970913,-9.774082,12.631099
-0.634393,-0.190598,-0.405854,25.881302,-9.246491,12.582681
-0.638141,-0.162639,-0.401107,23.672895,-8.732171,11.939558
-0.639538,-0.131363,-0.398322,21.396357,-8.312565,10.944861
-0.641763,-0.101014,-0.394572,19.076078,-8.089136,10.15094
-0.643555,-0.071945,-0.389904,16.47139,-9.118009,9.960069
-0.644478,-0.04506,-0.386738,13.810208,-10.123652,10.659803
-0.644933,-0.021729,-0.384285,11.278866,-10.206842,11.748099
-0.645123,-0.000426,-0.381878,9.074305,-9.960936,12.222505
-0.644136,0.019959,-0.377721,6.946233,-10.222286,12.847448
-0.643283,0.037809,-0.372788,4.832479,-10.724755,13.736214
-0.642409,0.053087,-0.36775,2.716337,-11.063807,14.388679
-0.641819,0.066024,-0.362755,0.379467,-11.203218,15.048489
