X,Y,Z,Yaw,Pitch,Roll
0.244412,-0.786631,-0.42026,93.071709,-15.451629,-9.061442
0.251942,-0.788561,-0.419862,92.061157,-15.476463,-8.927377
0.258538,-0.790537,-0.419282,91.353088,-15.557763,-8.886333
0.264765,-0.792393,-0.418932,90.881569,-15.599421,-8.900311
0.269777,-0.794293,-0.419394,90.671539,-15.400942,-9.012066
0.274661,-0.795513,-0.419938,90.572266,-15.105188,-9.131114
0.279301,-0.796829,-0.419744,90.555534,-15.105775,-9.238507
0.283613,-0.798,-0.41939,90.511971,-15.096315,-9.395885
0.287753,-0.798645,-0.41923,90.527756,-14.919223,-9.542739
0.291737,-0.798868,-0.419032,90.583275,-14.572412,-9.791885
0.295563,-0.798734,-0.418283,90.685028,-14.438842,-10.013992
0.298471,-0.798936,-0.417257,90.871765,-14.535796,-10.219621
0.301299,-0.798827,-0.416421,91.12883,-14.692071,-10.532151
0.303895,-0.799023,-0.41588,91.465622,-14.852874,-10.667006
0.306541,-0.799142,-0.415228,91.750435,-14.996881,-10.742173
0.309142,-0.799178,-0.415028,91.918991,-15.187068,-10.808304
0.311785,-0.799094,-0.41484,92.042343,-15.20898,-10.687087
0.314244,-0.798882,-0.414978,92.246262,-15.059501,-10.470689
0.31679,-0.798757,-0.414721,92.450409,-14.985229,-10.300951
0.319569,-0.798848,-0.414448,92.749924,-14.918,-10.246721
0.322119,-0.799032,-0.414089,93.085243,-14.864437,-10.289169
0.32459,-0.799407,-0.4139,93.470718,-14.762326,-10.422775
0.327313,-0.799771,-0.414049,93.832024,-14.655181,-10.631605
0.330304,-0.800451,-0.414135,94.062622,-14.650816,-10.872087
0.333476,-0.801295,-0.414579,94.030403,-14.641022,-11.001328
0.337419,-0.801779,-0.415357,93.687859,-14.308098,-11.013474
0.341015,-0.803052,-0.415992,93.169228,-13.833981,-11.068807
0.344682,-0.804331,-0.416798,92.617065,-13.378175,-11.193468
0.348508,-0.805458,-0.418392,91.952217,-12.791748,-11.187607
0.351308,-0.807053,-0.420035,91.216331,-12.295494,-11.097459
