X,Y,Z,Yaw,Pitch,Roll
-0.121083,0.710639,0.104441,-105.078629,14.448705,-5.619571
-0.122213,0.711273,0.119907,-104.909378,15.814271,-5.938694
-0.123499,0.710194,0.134675,-104.252045,17.016699,-5.859408
-0.125196,0.708149,0.147909,-103.380295,17.916555,-5.880742
-0.127153,0.705069,0.159892,-102.59153,18.582813,-6.109166
-0.128425,0.701998,0.168836,-101.854012,18.836206,-6.447852
-0.130978,0.697153,0.175917,-100.970451,19.282627,-6.453955
-0.133258,0.692235,0.179839,-99.994331,19.711597,-6.614172
-0.135283,0.686821,0.181866,-99.100464,19.662624,-6.84638
-0.137246,0.680091,0.182822,-97.534523,18.956732,-7.505532
-0.138336,0.673545,0.182134,-96.030708,17.855862,-8.761761
-0.138179,0.667582,0.180738,-94.383507,16.780033,-9.688734
-0.137527,0.662035,0.179741,-92.649277,15.806259,-10.45674
-0.13658,0.658198,0.178808,-91.367737,15.174023,-11.284318
-0.1345,0.654822,0.177702,-89.612305,15.034584,-12.118274
-0.131675,0.652224,0.177015,-87.666168,15.159502,-12.547626
-0.129112,0.649326,0.176426,-86.019867,15.725158,-12.656911
-0.127427,0.645238,0.176528,-84.513977,16.54698,-12.554525
-0.126009,0.640185,0.177255,-83.085533,17.369854,-11.967609
-0.125392,0.633512,0.1778,-81.71965,17.938623,-11.561877
-0.125276,0.625385,0.178607,-80.382248,18.276451,-11.580279
-0.125819,0.615618,0.179506,-78.994987,17.79631,-12.030568
-0.126401,0.605597,0.180453,-77.512711,17.282925,-12.780447
-0.127003,0.596207,0.181587,-76.217781,16.644508,-13.340383
-0.128596,0.587977,0.181522,-75.202461,16.247694,-13.974384
-0.12969,0.582417,0.18045,-74.667213,16.270241,-14.20174
-0.130607,0.578399,0.1789,-74.074944,16.482639,-14.157339
-0.131136,0.576068,0.177212,-73.571999,16.675121,-14.068534
-0.131087,0.575152,0.175439,-73.004105,16.900948,-13.890737
-0.130515,0.57562,0.173854,-72.468399,17.224726,-13.638967
