X,Y,Z,Yaw,Pitch,Roll
0.156707,0.528746,-0.399843,-93.998535,-0.458647,-2.180603
0.125017,0.534366,-0.405058,-91.557343,-1.875092,-2.792176
0.091771,0.537858,-0.412612,-89.718132,-1.992913,-2.861603
0.058939,0.541649,-0.417695,-88.239136,-2.909394,-3.232758
0.02692,0.545523,-0.421086,-87.096107,-4.575653,-3.829377
-0.003686,0.548624,-0.423224,-86.1474,-6.000669,-4.19272
-0.033445,0.549768,-0.425219,-85.591331,-6.939178,-4.572085
-0.061172,0.550337,-0.426611,-85.175171,-7.462248,-4.978976
-0.087045,0.549992,-0.426804,-84.744629,-8.054992,-5.44672
-0.111071,0.54919,-0.425867,-84.231636,-8.783964,-6.002842
-0.133327,0.547493,-0.424243,-83.726128,-9.335754,-6.722509
-0.154407,0.545089,-0.422054,-83.365135,-9.769963,-7.564796
-0.173651,0.542245,-0.41921,-83.132378,-10.080621,-8.410105
-0.185688,0.540317,-0.417002,-83.023392,-10.23288,-9.027079
-0.207883,0.535749,-0.41134,-82.960625,-10.40164,-10.309036
-0.223023,0.532033,-0.406448,-82.88414,-10.5509,-11.280138
-0.23706,0.527407,-0.400871,-82.768417,-10.657437,-12.244187
-0.249692,0.522411,-0.395064,-82.638054,-10.740964,-13.315388
-0.261117,0.517265,-0.388901,-82.480057,-10.870662,-14.310168
-0.271564,0.511969,-0.3826,-82.151009,-11.002533,-15.311848
-0.280474,0.506709,-0.37684,-81.764641,-10.891754,-16.325762
-0.287999,0.502064,-0.37114,-81.35244,-10.707523,-17.323774
-0.294184,0.497913,-0.365757,-80.887566,-10.73761,-18.140877
-0.29938,0.494442,-0.360904,-80.434494,-10.775757,-18.899055
-0.303141,0.492004,-0.356445,-80.139099,-10.813965,-19.490723
-0.30605,0.489896,-0.352682,-79.993904,-10.916745,-19.969725
-0.308111,0.488081,-0.349702,-79.94944,-11.051935,-20.328302
-0.308622,0.487077,-0.347304,-79.986488,-11.263917,-20.563257
-0.307605,0.487076,-0.345486,-80.142288,-11.577484,-20.755669
-0.305696,0.487632,-0.344391,-80.407211,-11.924772,-20.723591
