X,Y,Z,Yaw,Pitch,Roll
-1.06099,1.361324,-0.364252,-27.921225,-8.442659,0.691155
-1.058876,1.366264,-0.362951,-25.164406,-9.112762,0.68847
-1.05685,1.371181,-0.361495,-22.463699,-9.718723,0.706833
-1.054721,1.375886,-0.360726,-19.954861,-9.903077,0.857648
-1.05246,1.379956,-0.360716,-17.709181,-9.687831,1.150272
-1.050199,1.384276,-0.361064,-15.310991,-9.296939,1.388893
-1.048231,1.388931,-0.361582,-12.796832,-9.002653,1.649655
-1.046558,1.3941,-0.362122,-9.848616,-8.605068,2.269948
-1.045397,1.40171,-0.363653,-5.384006,-7.820225,3.12245
-1.043988,1.411666,-0.365784,0.95846,-6.662869,2.894356
-1.045169,1.423001,-0.367289,8.226319,-5.810394,2.577514
-1.048851,1.434636,-0.368278,16.049162,-5.099972,2.427993
-1.056402,1.445923,-0.369424,24.155926,-4.251526,2.191659
-1.066353,1.456328,-0.370142,31.987797,-3.541747,2.378604
-1.079173,1.46497,-0.370483,39.5466,-2.836359,2.875376
-1.089649,1.473025,-0.370404,46.517067,-2.234831,3.375543
-1.100993,1.479058,-0.369941,52.902016,-1.903567,3.946976
-1.111876,1.48303,-0.369598,58.5126,-1.817165,4.437237
-1.121354,1.485619,-0.369074,63.244217,-1.708189,4.923193
-1.129858,1.487115,-0.36838,67.261246,-1.693484,5.483935
-1.138059,1.487291,-0.367943,70.561188,-1.761198,6.155347
-1.144948,1.486812,-0.36745,73.322815,-1.882844,6.838793
-1.15073,1.486044,-0.367509,75.580994,-1.946044,7.3833
-1.156711,1.484365,-0.367798,77.400932,-1.859498,7.758218
-1.161255,1.482621,-0.368637,78.926743,-1.697145,7.952042
-1.164949,1.481121,-0.369579,80.247711,-1.441067,8.085849
-1.168069,1.479804,-0.370605,81.409882,-1.21759,8.125582
-1.170803,1.478291,-0.371382,82.202576,-0.924555,8.043603
-1.172842,1.47737,-0.372339,82.685646,-0.470183,8.110632
-1.17367,1.476568,-0.373195,82.847565,-0.120088,8.055859
