X,Y,Z,Yaw,Pitch,Roll
-0.082045,-0.870814,-0.313871,67.018906,-9.672237,2.55948
-0.07136,-0.86851,-0.311945,68.79068,-9.38541,2.66446
-0.060974,-0.86576,-0.310465,70.574791,-9.13214,2.903371
-0.050106,-0.862636,-0.310387,72.490158,-9.307772,3.298066
-0.039428,-0.859138,-0.312093,74.499207,-9.66598,3.659482
-0.02826,-0.855752,-0.313018,76.445702,-9.483704,3.755859
-0.016998,-0.852952,-0.313116,78.210732,-9.591586,3.947243
-0.005126,-0.850385,-0.31335,80.025871,-9.844912,4.082054
0.007347,-0.847124,-0.314237,81.629303,-9.744781,4.068489
0.020397,-0.843972,-0.315486,82.970917,-9.719358,3.935935
0.034097,-0.840248,-0.316846,84.198814,-9.931573,3.567696
0.047669,-0.836269,-0.318269,85.278175,-9.938594,2.913965
0.061323,-0.831805,-0.319483,86.299248,-9.792114,2.412377
0.074659,-0.827147,-0.319811,87.365051,-9.574675,2.153697
0.087849,-0.82228,-0.319694,88.536407,-9.457059,2.153022
0.100929,-0.817655,-0.318686,89.832115,-9.466669,2.159884
0.114066,-0.813251,-0.317334,91.198708,-9.595001,2.125969
0.1277,-0.809583,-0.316065,92.61306,-9.733729,1.987212
0.142099,-0.806763,-0.314738,93.975258,-9.804996,1.76785
0.157019,-0.804735,-0.313501,95.218391,-9.873714,1.522974
0.172564,-0.803272,-0.312582,96.467163,-9.94513,1.373588
0.188641,-0.802453,-0.312083,97.758621,-9.814176,1.375648
0.205353,-0.801972,-0.311358,99.049828,-9.56708,1.510235
0.222689,-0.801942,-0.310239,100.304733,-9.434205,1.781156
0.240709,-0.801668,-0.309735,101.524223,-9.76758,2.269691
0.259513,-0.801354,-0.309091,102.71595,-9.843354,2.73523
0.278501,-0.800166,-0.309298,103.778725,-9.891568,3.106421
0.297374,-0.798481,-0.310452,104.784729,-9.979336,3.40455
0.316414,-0.796036,-0.312312,105.668297,-10.125031,3.563034
0.335198,-0.792752,-0.314174,106.35321,-10.156402,3.66351
