X,Y,Z,Yaw,Pitch,Roll
0.193822,-0.742675,-0.438997,107.908531,-5.302091,-3.388336
0.188116,-0.744936,-0.439788,108.392639,-5.180787,-3.348878
0.182902,-0.746593,-0.440351,108.833145,-4.983668,-3.486879
0.178786,-0.747572,-0.441358,109.198174,-4.630492,-3.556641
0.175486,-0.748082,-0.442322,109.41703,-4.200382,-3.5961
0.173607,-0.748507,-0.442817,109.383347,-4.012818,-3.631776
0.173515,-0.748233,-0.442843,108.986534,-4.014587,-3.493165
0.175199,-0.747267,-0.442671,108.162422,-4.046784,-3.52417
0.179341,-0.745434,-0.442631,106.691154,-4.03604,-3.630403
0.185504,-0.742983,-0.44308,104.861626,-3.840882,-3.651277
0.193214,-0.739634,-0.443829,102.679848,-3.657744,-3.83481
0.202476,-0.73603,-0.444807,100.243149,-3.44818,-3.990724
0.213031,-0.732299,-0.445737,97.677284,-3.330386,-4.296754
0.224457,-0.729181,-0.44577,94.907433,-3.128998,-4.617097
0.236947,-0.725549,-0.446365,92.134995,-2.941892,-4.884127
0.250553,-0.722351,-0.44643,89.264389,-2.875366,-5.128116
0.264927,-0.719034,-0.446691,86.512314,-2.988091,-5.350589
0.279955,-0.715978,-0.44633,84.014587,-3.268245,-5.664554
0.296102,-0.712361,-0.44663,81.578773,-3.357236,-6.111119
0.312221,-0.708716,-0.447774,79.21376,-3.451233,-6.795385
0.329429,-0.705167,-0.448677,76.563889,-3.621366,-7.564551
0.346773,-0.701677,-0.448947,73.723213,-4.055445,-8.371531
0.363837,-0.699143,-0.447865,70.686035,-4.325285,-9.039104
0.380029,-0.697137,-0.445253,67.398346,-4.991639,-9.662976
0.395451,-0.695154,-0.442507,64.43409,-5.707395,-10.198439
0.409342,-0.693482,-0.439924,61.625603,-6.309325,-10.525681
0.420802,-0.691553,-0.43747,59.422829,-6.863281,-10.50795
0.430367,-0.689585,-0.435243,57.521568,-7.584474,-10.240431
0.438284,-0.687044,-0.433539,56.224941,-8.182853,-9.752974
0.444805,-0.684476,-0.432323,55.146957,-8.58246,-9.263164
