X,Y,Z,Yaw,Pitch,Roll
-1.293329,-0.036349,-0.39369,8.908775,-11.642911,0.232066
-1.291901,-0.036282,-0.394245,8.724786,-11.522768,0.239186
-1.290576,-0.03523,-0.394567,8.604121,-11.444521,0.323946
-1.289091,-0.033286,-0.394703,8.545691,-11.333127,0.406748
-1.287534,-0.030421,-0.394607,8.584419,-11.183805,0.487392
-1.285962,-0.026562,-0.394437,8.751514,-10.98196,0.517172
-1.284299,-0.021715,-0.394196,8.946928,-10.790653,0.356148
-1.282414,-0.016034,-0.393772,9.053365,-10.675107,0.264845
-1.280474,-0.009657,-0.392886,9.039053,-10.560756,0.263652
-1.278436,-0.002365,-0.391759,8.856717,-10.563959,0.25626
-1.276654,0.005504,-0.390564,8.485093,-10.568024,0.238873
-1.275119,0.014024,-0.38913,7.978363,-10.502351,0.267999
-1.273503,0.02347,-0.387854,7.322395,-10.37408,0.190088
-1.271606,0.03401,-0.38649,6.52372,-10.142175,0.074342
-1.269551,0.045605,-0.38511,5.612614,-9.825711,-0.015411
-1.267415,0.057866,-0.383739,4.622894,-9.599824,-0.105164
-1.265446,0.070972,-0.382194,3.656596,-9.390588,-0.046387
-1.263458,0.084368,-0.380792,2.81026,-9.193209,0.007364
-1.261332,0.098178,-0.379964,2.121024,-8.985291,-0.104706
-1.259284,0.112338,-0.379168,1.541186,-8.712616,-0.366791
-1.257271,0.126505,-0.378748,0.976759,-8.509247,-0.750427
-1.255013,0.140764,-0.380501,0.278535,-8.744629,-1.165832
-1.252941,0.154636,-0.382041,-0.46875,-8.813443,-1.179443
-1.250401,0.168337,-0.384923,-1.123871,-8.75876,-0.937408
-1.24792,0.181751,-0.387858,-1.654175,-8.776369,-0.90683
-1.245489,0.19481,-0.390128,-2.18216,-8.75885,-1.130463
-1.243065,0.207992,-0.392145,-2.812866,-8.804626,-1.635406
-1.240186,0.220486,-0.393582,-3.556001,-8.863249,-2.014069
-1.23754,0.232949,-0.393918,-4.432588,-9.031183,-2.260773
-1.235087,0.244867,-0.3934,-5.33475,-9.333432,-2.366516
