X,Y,Z,Yaw,Pitch,Roll
-0.778326,0.663306,-0.127639,-57.171158,-44.646145,-8.56803
-0.783553,0.663741,-0.123624,-59.236431,-46.355793,-8.310066
-0.788118,0.663605,-0.121124,-61.270836,-47.350056,-7.894566
-0.791094,0.663644,-0.119565,-63.038559,-47.915672,-7.391546
-0.793065,0.663614,-0.118088,-64.460381,-48.56543,-6.791847
-0.794087,0.663983,-0.115642,-65.341568,-49.456268,-6.483467
-0.794684,0.664549,-0.112171,-66.029785,-50.704704,-6.413
-0.794419,0.66512,-0.107538,-66.45311,-52.197739,-6.453069
-0.793328,0.665327,-0.102258,-66.494514,-53.938923,-6.708654
-0.791859,0.665491,-0.095959,-66.460342,-55.782379,-6.900824
-0.790157,0.665001,-0.089921,-66.253036,-57.566647,-7.104525
-0.788346,0.664083,-0.084751,-65.845459,-58.850449,-7.694886
-0.786705,0.663182,-0.080844,-65.561096,-59.982349,-8.116893
-0.785431,0.661974,-0.077423,-65.281403,-60.98494,-8.225258
-0.784133,0.660537,-0.07442,-65.023987,-61.677444,-8.248878
-0.782925,0.658849,-0.071492,-64.790283,-62.163651,-8.244614
-0.781695,0.658138,-0.069444,-64.432571,-62.574032,-8.309365
-0.780472,0.65683,-0.068325,-64.293045,-62.704548,-8.373878
-0.779442,0.655669,-0.067729,-64.395187,-62.644676,-8.190526
-0.778458,0.654983,-0.067719,-64.547256,-62.495197,-7.909028
-0.777078,0.654791,-0.068379,-64.719727,-62.160229,-7.592905
-0.775612,0.654931,-0.069539,-64.654442,-61.787289,-7.354073
-0.773845,0.655454,-0.071832,-64.529305,-61.122814,-7.043073
-0.771492,0.656044,-0.075879,-64.114929,-59.859104,-6.820199
-0.76878,0.656575,-0.081916,-63.289253,-57.923306,-6.963179
-0.766061,0.65836,-0.089233,-62.430275,-55.610275,-6.98386
-0.763212,0.661415,-0.098857,-61.323402,-52.979706,-7.03528
-0.760263,0.664926,-0.109868,-60.01635,-49.656967,-6.94123
-0.757513,0.669167,-0.122016,-58.531441,-45.944138,-6.737522
-0.754814,0.674315,-0.134723,-56.812115,-41.962185,-6.643621
