X,Y,Z,Yaw,Pitch,Roll
-0.324508,0.615699,-0.377989,-74.405388,-12.232602,2.291482
-0.335111,0.618043,-0.37835,-73.159065,-12.311463,2.265911
-0.34496,0.62108,-0.37881,-71.997986,-12.274047,2.360154
-0.354826,0.623885,-0.379133,-70.911118,-12.331017,2.441992
-0.364494,0.626319,-0.379402,-69.871681,-12.490448,2.559295
-0.373726,0.628504,-0.379365,-68.892342,-12.656094,2.435694
-0.382303,0.63009,-0.379408,-67.89444,-12.707819,2.2478
-0.390621,0.631319,-0.379034,-66.94693,-12.71887,2.154243
-0.398375,0.63301,-0.378265,-66.047653,-12.889611,2.155092
-0.405677,0.634916,-0.377307,-65.143448,-13.06555,2.243932
-0.412738,0.636719,-0.376371,-64.251663,-13.249843,2.266042
-0.418901,0.638445,-0.375564,-63.352745,-13.463136,2.26868
-0.42487,0.639831,-0.374999,-62.417072,-13.595546,2.302592
-0.430264,0.640656,-0.374224,-61.505733,-13.733549,2.245907
-0.435577,0.641044,-0.373316,-60.638882,-14.020137,2.099124
-0.440543,0.641489,-0.372037,-59.843739,-14.436089,1.827353
-0.445558,0.641804,-0.370155,-59.122662,-14.989922,1.483097
-0.450158,0.642478,-0.36866,-58.542484,-15.622486,0.93341
-0.454435,0.642938,-0.367738,-58.11137,-15.948545,0.512419
-0.458394,0.643184,-0.367049,-57.826756,-16.131922,0.073495
-0.461716,0.643694,-0.366335,-57.673992,-16.472345,-0.481109
-0.464706,0.644196,-0.365422,-57.616856,-16.928766,-1.025391
-0.467005,0.64447,-0.3641,-57.640305,-17.621368,-1.586976
-0.468326,0.645064,-0.361885,-57.75032,-18.518152,-2.133027
-0.469061,0.645541,-0.359984,-57.917461,-19.457937,-2.449006
-0.46883,0.64628,-0.358337,-58.188236,-20.16836,-2.655884
-0.468156,0.646603,-0.356714,-58.449383,-20.78195,-2.931426
-0.466665,0.647465,-0.355237,-58.670025,-21.667114,-3.226382
-0.465028,0.648433,-0.353143,-58.85918,-22.85058,-3.434053
-0.463123,0.649413,-0.351081,-58.91658,-24.16839,-3.530335
