X,Y,Z,Yaw,Pitch,Roll
-0.863051,-0.43271,-0.351991,9.656497,-15.289063,-5.018283
-0.852924,-0.4342,-0.353358,9.629099,-15.234374,-4.464693
-0.843392,-0.435763,-0.353797,9.601892,-14.94851,-4.014558
-0.83411,-0.437277,-0.35366,9.655589,-14.574516,-3.656923
-0.82492,-0.438167,-0.352863,9.789092,-14.516323,-3.46637
-0.816677,-0.439704,-0.351618,9.978028,-14.80203,-3.490175
-0.809379,-0.441518,-0.350694,10.195855,-15.363772,-3.57245
-0.803483,-0.443136,-0.350468,10.543077,-16.012844,-3.638032
-0.798915,-0.445314,-0.351608,11.041672,-16.128693,-3.595521
-0.794875,-0.447756,-0.353569,11.6531,-15.7417,-3.489899
-0.791315,-0.450816,-0.354926,12.387524,-15.323815,-3.362366
-0.788237,-0.454231,-0.355316,13.297544,-15.064261,-3.253419
-0.785375,-0.458288,-0.354851,14.403898,-15.121122,-3.142854
-0.782843,-0.463096,-0.353657,15.637398,-15.351929,-2.939545
-0.780566,-0.468912,-0.352299,16.982134,-15.57324,-2.700776
-0.778935,-0.475942,-0.350555,18.412487,-15.616667,-2.611512
-0.777948,-0.48428,-0.348386,19.78051,-15.569333,-2.683441
-0.777277,-0.493909,-0.346168,21.041426,-15.404603,-2.811005
-0.776904,-0.50457,-0.343722,22.151527,-15.124879,-2.897736
-0.776809,-0.516002,-0.340765,23.123487,-15.029079,-2.909668
-0.775822,-0.527958,-0.339572,24.129045,-15.53799,-2.754486
-0.775309,-0.541034,-0.339514,25.097343,-16.292076,-2.534424
-0.774936,-0.554747,-0.339956,25.884314,-16.74774,-2.888123
-0.774437,-0.568718,-0.34155,26.649252,-17.003139,-3.362733
-0.773152,-0.582316,-0.343689,27.426306,-17.017027,-3.818452
-0.770861,-0.59573,-0.345544,28.046364,-16.615232,-4.28473
-0.767826,-0.608724,-0.347204,28.549475,-15.978763,-4.817386
-0.764332,-0.620925,-0.348035,28.98588,-15.51657,-5.326235
-0.761278,-0.632621,-0.347571,29.45858,-15.390191,-5.714725
-0.757863,-0.643409,-0.346685,29.979242,-15.364408,-5.992924
