X,Y,Z,Yaw,Pitch,Roll
-0.353351,0.840555,-0.392143,-24.070992,-7.659025,2.436001
-0.344608,0.845873,-0.392606,-21.766068,-7.43936,2.554221
-0.337062,0.850373,-0.393133,-19.383114,-7.30557,2.675783
-0.329822,0.854646,-0.394142,-16.894028,-7.104284,2.851309
-0.322964,0.858535,-0.395367,-14.28371,-6.865877,3.001013
-0.317167,0.861594,-0.396594,-11.581074,-6.590333,3.06278
-0.311805,0.864268,-0.397837,-8.753428,-6.167298,3.079031
-0.306975,0.866596,-0.399244,-5.823521,-5.561283,3.083656
-0.303472,0.868313,-0.400447,-2.784485,-4.94449,3.10819
-0.300664,0.869505,-0.40137,0.297921,-4.42017,3.085845
-0.298681,0.870252,-0.402144,3.541786,-3.948361,3.071789
-0.296999,0.870505,-0.402988,6.899125,-3.476655,2.953333
-0.296629,0.869766,-0.403783,10.271473,-3.135589,2.850833
-0.296678,0.868357,-0.404116,13.642345,-2.934324,2.703562
-0.297436,0.866286,-0.404266,17.126812,-2.881588,2.682674
-0.29885,0.863654,-0.404659,20.778412,-2.936305,2.867054
-0.301161,0.860404,-0.405382,24.505516,-2.703792,3.147402
-0.303625,0.856152,-0.406039,28.092196,-2.44253,3.35228
-0.305696,0.852,-0.406919,31.461273,-2.165347,3.393609
-0.30793,0.84781,-0.407457,34.57233,-1.902556,3.14513
-0.31025,0.84385,-0.408034,37.466297,-1.651669,2.941479
-0.312147,0.84051,-0.408456,40.181301,-1.359802,2.889533
-0.314604,0.838087,-0.408591,42.766788,-1.157655,2.822223
-0.317004,0.836723,-0.408979,45.341167,-0.953638,2.817589
-0.320252,0.836303,-0.409412,47.985859,-0.575771,2.805542
-0.323748,0.836891,-0.410048,50.683224,-0.271268,2.827472
-0.328092,0.838116,-0.410514,53.285969,-0.05667,2.853907
-0.332468,0.839725,-0.410783,55.576763,0.000123,2.762861
-0.336969,0.841946,-0.411349,57.590813,0.177954,2.618655
-0.341691,0.844786,-0.412069,59.44297,0.497798,2.584883
